domain,training explanation condition,test case,instance id,original label,target label,strategy,attribute selection method,change amount method,maximum attributes allowed,actual attributes changed,changed attributes,sparsity,proximity,model-consistent proximity,plausibility,plausibility (subset),original target confidence,target confidence edited,target confidence gain,valid counterfactual (0/1),actionable (0/1),valid and actionable (0/1),boundary distance original,boundary distance edited,boundary distance change (edited - original)
diabetes,attribution,2,140201,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,3,3,blood_pressure / insulin / bmi,0.4,0.3120799915101929,0.3120799915101929,0.9877930302347918,0.9877930302347918,0.020647439422839933,0.946030876282029,0.925383436859189,1,1,1,0.09274683494497771,0.0337478035705957,-0.058999031374382005
diabetes,attribution,3,140202,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,1,age,0.8,0.7567567567567568,0.7567567567567568,0.9404723069232385,0.8909354314570379,0.0016989199229672412,0.3399236271299209,0.3382247072069537,0,0,0,0.08099124461986879,0.012612532866383142,-0.06837871175348564
diabetes,attribution,3,140202,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,2,2,glucose / age,0.6,0.7672104157989331,0.7672104157989331,0.9383815751148031,0.8930261632654731,0.0016989199229672412,0.36845255323061576,0.36675363330764854,0,0,0,0.08099124461986879,0.01015554311239869,-0.0708357015074701
diabetes,attribution,3,140202,Diabetes,No Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,3,2,glucose / age,0.6,0.7672104157989331,0.7672104157989331,0.9383815751148031,0.8930261632654731,0.0016989199229672412,0.36845255323061576,0.36675363330764854,0,0,0,0.08099124461986879,0.01015554311239869,-0.0708357015074701
diabetes,attribution,3,140202,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,1,glucose,0.8,0.7137656864672549,0.7137656864672549,0.8984513848052019,0.8169230903848936,0.0016989199229672412,0.9999999999997708,0.9983010800768036,1,1,1,0.08099124461986879,0.3237975266843329,0.24280628206446414
diabetes,attribution,3,140202,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,1,glucose,0.8,0.7137656864672549,0.7137656864672549,0.8984513848052019,0.8169230903848936,0.0016989199229672412,0.9999999999997708,0.9983010800768036,1,1,1,0.08099124461986879,0.3237975266843329,0.24280628206446414
diabetes,attribution,3,140202,Diabetes,No Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,1,glucose,0.8,0.7137656864672549,0.7137656864672549,0.8984513848052019,0.8169230903848936,0.0016989199229672412,0.9999999999997708,0.9983010800768036,1,1,1,0.08099124461986879,0.3237975266843329,0.24280628206446414
diabetes,attribution,3,140202,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,1,age,0.8,0.5675675675675675,0.5675675675675675,0.935066901517833,0.8844686895774161,0.0016989199229672412,0.010575042431625397,0.008876122508658156,0,0,0,0.08099124461986879,0.06091900067866157,-0.020072243941207213
diabetes,attribution,3,140202,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,2,glucose / age,0.6,0.8523830751343078,0.8523830751343078,0.9562588953531156,0.9137245452680213,0.0016989199229672412,0.018365220313972936,0.016666300391005695,0,0,0,0.08099124461986879,0.10513645978848307,0.024145215168614287
diabetes,attribution,3,140202,Diabetes,No Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,2,glucose / age,0.6,0.8523830751343078,0.8523830751343078,0.9562588953531156,0.9137245452680213,0.0016989199229672412,0.018365220313972936,0.016666300391005695,0,0,0,0.08099124461986879,0.10513645978848307,0.024145215168614287
diabetes,attribution,3,140202,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,1,1,age,0.8,0.5,0.5,0.9415730045200439,0.8817659868747133,0.0016989199229672412,0.004567339486769887,0.0028684195638026457,0,0,0,0.08099124461986879,0.08760768479320746,0.006616440173338678
diabetes,attribution,3,140202,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,2,2,glucose / age,0.6,0.6232783540214248,0.6232783540214248,0.9350056544450221,0.9064216576789983,0.0016989199229672412,0.0044254474165374225,0.0027265274935701815,0,0,0,0.08099124461986879,0.1495682264972193,0.0685769818773505
diabetes,attribution,3,140202,Diabetes,No Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,3,2,glucose / age,0.6,0.6232783540214248,0.6232783540214248,0.9350056544450221,0.9064216576789983,0.0016989199229672412,0.0044254474165374225,0.0027265274935701815,0,0,0,0.08099124461986879,0.1495682264972193,0.0685769818773505
diabetes,attribution,3,140202,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,1,1,age,0.8,0.5405405405405406,0.5405405405405406,0.9388703018173412,0.8898740949828214,0.0016989199229672412,0.009763769368385569,0.008064849445418328,0,0,0,0.08099124461986879,0.05916581488944908,-0.021825429730419704
diabetes,attribution,3,140202,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,2,2,blood_pressure / age,0.6,0.7144535840188015,0.7144535840188015,0.9421256574981333,0.9246567036784736,0.0016989199229672412,7.45951050111687e-07,-0.0016981739719171295,0,0,0,0.08099124461986879,0.2330869008501118,0.15209565623024301
diabetes,attribution,3,140202,Diabetes,No Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,3,3,blood_pressure / bmi / age,0.4,0.8760158206021114,0.8760158206021114,0.9569691509951356,0.9569691509951356,0.0016989199229672412,1.3110850252962961e-05,-0.0016858090727142783,0,0,0,0.08099124461986879,0.13679671883764655,0.05580547421777776
diabetes,attribution,4,140300,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,1,glucose,0.8,0.24727395414746145,0.24727395414746145,0.9505452091705077,0.9248848413371175,0.009660803528461104,0.9837000336929591,0.974039230164498,1,1,1,0.0659242805367134,0.054032313156660405,-0.011891967380052992
diabetes,attribution,4,140300,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,2,1,glucose,0.8,0.24727395414746145,0.24727395414746145,0.9505452091705077,0.9248848413371175,0.009660803528461104,0.9837000336929591,0.974039230164498,1,1,1,0.0659242805367134,0.054032313156660405,-0.011891967380052992
diabetes,attribution,4,140300,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,3,1,glucose,0.8,0.24727395414746145,0.24727395414746145,0.9505452091705077,0.9248848413371175,0.009660803528461104,0.9837000336929591,0.974039230164498,1,1,1,0.0659242805367134,0.054032313156660405,-0.011891967380052992
diabetes,attribution,4,140300,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,1,glucose,0.8,0.24727395414746145,0.24727395414746145,0.9505452091705077,0.9248848413371175,0.009660803528461104,0.9837000336929591,0.974039230164498,1,1,1,0.0659242805367134,0.054032313156660405,-0.011891967380052992
diabetes,attribution,4,140300,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,1,glucose,0.8,0.24727395414746145,0.24727395414746145,0.9505452091705077,0.9248848413371175,0.009660803528461104,0.9837000336929591,0.974039230164498,1,1,1,0.0659242805367134,0.054032313156660405,-0.011891967380052992
diabetes,attribution,4,140300,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,1,glucose,0.8,0.24727395414746145,0.24727395414746145,0.9505452091705077,0.9248848413371175,0.009660803528461104,0.9837000336929591,0.974039230164498,1,1,1,0.0659242805367134,0.054032313156660405,-0.011891967380052992
diabetes,attribution,4,140300,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,1,bmi,0.8,0.3038072492273107,0.3038072492273107,0.9405665872126341,0.9357633359762385,0.009660803528461104,0.20312875546084896,0.19346795193238786,0,1,0,0.0659242805367134,0.07704784702365933,0.01112356648694593
diabetes,attribution,4,140300,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,2,glucose / bmi,0.6,0.45684244732287266,0.45684244732287266,0.9643204121670584,0.9527672468757453,0.009660803528461104,0.6301551250053222,0.6204943214768611,1,1,1,0.0659242805367134,0.01822752608281611,-0.04769675445389729
diabetes,attribution,4,140300,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,3,glucose / bmi / age,0.4,0.6865721770526023,0.6865721770526023,0.9434591643587456,0.9068213009297994,0.009660803528461104,0.03236051041638388,0.022699706887922777,0,0,0,0.0659242805367134,0.11271372735551505,0.04678944681880165
diabetes,attribution,4,140300,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,1,1,bmi,0.8,0.26692891261590307,0.26692891261590307,0.9466142174768194,0.9390671590342345,0.009660803528461104,0.18836999305707858,0.17870918952861747,0,1,0,0.0659242805367134,0.07559356278657986,0.009669282249866462
diabetes,attribution,4,140300,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,2,2,glucose / bmi,0.6,0.3880817777748896,0.3880817777748896,0.9564650761385072,0.9517680461407789,0.009660803528461104,0.81312685709966,0.8034660535711989,1,1,1,0.0659242805367134,0.039982641259631246,-0.02594163927708215
diabetes,attribution,4,140300,No Diabetes,Diabetes,Target-profile mismatch + nearest range edge,Target-profile mismatch,Nearest target-profile range edge,3,3,glucose / bmi / age,0.4,0.48943312912624093,0.48943312912624093,0.9709653285035629,0.9314977758705086,0.009660803528461104,0.27432456362561497,0.26466376009715387,0,0,0,0.0659242805367134,0.027616295133633062,-0.038307985403080336
diabetes,attribution,4,140300,No Diabetes,Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,1,1,bmi,0.8,0.4109300365271139,0.4109300365271139,0.9571878934361991,0.9571878934361991,0.009660803528461104,0.22096498421973498,0.21130418069127388,0,1,0,0.0659242805367134,0.0318604089800843,-0.0340638715566291
diabetes,attribution,4,140300,No Diabetes,Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,2,2,glucose / bmi,0.6,0.529957412823662,0.529957412823662,0.9809933686955087,0.9809933686955087,0.009660803528461104,0.4473790299362733,0.4377182264078122,0,1,0,0.0659242805367134,0.0043629238761890565,-0.06156135666052434
diabetes,attribution,4,140300,No Diabetes,Diabetes,Nearest target example + example values,Nearest target example,Nearest target-example value,3,3,glucose / insulin / bmi,0.4,0.5815123084765531,0.5815123084765531,0.991304347826087,0.991304347826087,0.009660803528461104,0.8865099881636098,0.8768491846351487,1,1,1,0.0659242805367134,0.046657129828098526,-0.019267150708614872
diabetes,attribution,5,140301,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,1,1,glucose,0.8,0.5041233904777644,0.5041233904777644,0.948704010477701,0.8942409527457705,0.030624774483132278,0.028187236833344786,-0.002437537649787491,0,1,0,0.06264966490287258,0.052355297414024754,-0.010294367488847822
diabetes,attribution,5,140301,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,2,1,glucose,0.8,0.5041233904777644,0.5041233904777644,0.948704010477701,0.8942409527457705,0.030624774483132278,0.028187236833344786,-0.002437537649787491,0,1,0,0.06264966490287258,0.052355297414024754,-0.010294367488847822
diabetes,attribution,5,140301,No Diabetes,Diabetes,Current-case contribution + estimated flip amount,Current-case contribution,Estimated amount needed to flip the cognitive model,3,1,glucose,0.8,0.5041233904777644,0.5041233904777644,0.948704010477701,0.8942409527457705,0.030624774483132278,0.028187236833344786,-0.002437537649787491,0,1,0,0.06264966490287258,0.052355297414024754,-0.010294367488847822
diabetes,attribution,5,140301,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,1,1,glucose,0.8,0.5041233904777644,0.5041233904777644,0.948704010477701,0.8942409527457705,0.030624774483132278,0.028187236833344786,-0.002437537649787491,0,1,0,0.06264966490287258,0.052355297414024754,-0.010294367488847822
diabetes,attribution,5,140301,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,2,1,glucose,0.8,0.5041233904777644,0.5041233904777644,0.948704010477701,0.8942409527457705,0.030624774483132278,0.028187236833344786,-0.002437537649787491,0,1,0,0.06264966490287258,0.052355297414024754,-0.010294367488847822
diabetes,attribution,5,140301,No Diabetes,Diabetes,Global importance + estimated flip amount,Global importance,Estimated amount needed to flip the cognitive model,3,1,glucose,0.8,0.5041233904777644,0.5041233904777644,0.948704010477701,0.8942409527457705,0.030624774483132278,0.028187236833344786,-0.002437537649787491,0,1,0,0.06264966490287258,0.052355297414024754,-0.010294367488847822
diabetes,attribution,5,140301,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,1,1,glucose,0.8,0.30607039619112386,0.30607039619112386,0.9487377549772994,0.9338515516030986,0.030624774483132278,0.07778325085791438,0.0471584763747821,0,1,0,0.06264966490287258,0.029986925268427472,-0.032662739634445104
diabetes,attribution,5,140301,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,2,2,glucose / bmi,0.6,0.5642187524709773,0.5642187524709773,0.9619239031374517,0.9493710744856735,0.030624774483132278,0.10369925782663747,0.07307448334350519,0,1,0,0.06264966490287258,0.04702120267241933,-0.01562846223045325
diabetes,attribution,5,140301,No Diabetes,Diabetes,Target-profile mismatch + target centre,Target-profile mismatch,Target-profile centre,3,3,glucose / bmi / age,0.4,0.8750295632817882,0.8750295632817882,0.9356572499237334,0.9196413447559437,0.030624774483132278,0.0464297012759628,0.01580492679283052,0,0,0,0.06264966490287258,0.047365506892817655,-0.015284158010054921
